input_file,n,si,ti
Meridian_3840x2160_5994fps_HDR10.mp4,129,17.794,1.147
Meridian_3840x2160_5994fps_HDR10.mp4,130,17.896,1.429
Meridian_3840x2160_5994fps_HDR10.mp4,131,18.042,1.347
Meridian_3840x2160_5994fps_HDR10.mp4,132,18.077,1.414
Meridian_3840x2160_5994fps_HDR10.mp4,133,18.174,1.446
Meridian_3840x2160_5994fps_HDR10.mp4,134,18.267,1.189
Meridian_3840x2160_5994fps_HDR10.mp4,135,18.399,1.331
Meridian_3840x2160_5994fps_HDR10.mp4,136,18.452,1.386
Meridian_3840x2160_5994fps_HDR10.mp4,137,18.508,1.294
Meridian_3840x2160_5994fps_HDR10.mp4,138,18.665,1.434
Meridian_3840x2160_5994fps_HDR10.mp4,139,18.731,1.167
Meridian_3840x2160_5994fps_HDR10.mp4,140,18.753,1.293
Meridian_3840x2160_5994fps_HDR10.mp4,141,18.786,1.329
Meridian_3840x2160_5994fps_HDR10.mp4,142,18.91,1.364
Meridian_3840x2160_5994fps_HDR10.mp4,143,18.989,1.344
Meridian_3840x2160_5994fps_HDR10.mp4,144,19.023,1.211
Meridian_3840x2160_5994fps_HDR10.mp4,145,19.06,1.407
Meridian_3840x2160_5994fps_HDR10.mp4,146,19.198,1.405
Meridian_3840x2160_5994fps_HDR10.mp4,147,19.258,1.478
Meridian_3840x2160_5994fps_HDR10.mp4,148,19.249,1.384
Meridian_3840x2160_5994fps_HDR10.mp4,149,19.266,1.238
Meridian_3840x2160_5994fps_HDR10.mp4,150,19.363,1.465
Meridian_3840x2160_5994fps_HDR10.mp4,151,19.416,1.397
Meridian_3840x2160_5994fps_HDR10.mp4,152,19.409,1.398
Meridian_3840x2160_5994fps_HDR10.mp4,153,19.412,1.428
Meridian_3840x2160_5994fps_HDR10.mp4,154,19.398,1.272
Meridian_3840x2160_5994fps_HDR10.mp4,155,19.451,1.399
Meridian_3840x2160_5994fps_HDR10.mp4,156,19.441,1.487
Meridian_3840x2160_5994fps_HDR10.mp4,157,19.44,1.468
Meridian_3840x2160_5994fps_HDR10.mp4,158,19.444,1.573
Meridian_3840x2160_5994fps_HDR10.mp4,159,19.457,1.31
Meridian_3840x2160_5994fps_HDR10.mp4,160,19.427,1.449
Meridian_3840x2160_5994fps_HDR10.mp4,161,19.427,1.472
Meridian_3840x2160_5994fps_HDR10.mp4,162,19.438,1.477
Meridian_3840x2160_5994fps_HDR10.mp4,163,19.489,1.467
Meridian_3840x2160_5994fps_HDR10.mp4,164,19.487,1.336
Meridian_3840x2160_5994fps_HDR10.mp4,165,19.484,1.448
Meridian_3840x2160_5994fps_HDR10.mp4,166,19.485,1.508
Meridian_3840x2160_5994fps_HDR10.mp4,167,19.514,1.613
Meridian_3840x2160_5994fps_HDR10.mp4,168,19.491,1.507
Meridian_3840x2160_5994fps_HDR10.mp4,169,19.502,1.332
Meridian_3840x2160_5994fps_HDR10.mp4,170,19.49,1.543
Meridian_3840x2160_5994fps_HDR10.mp4,171,19.511,1.523
Meridian_3840x2160_5994fps_HDR10.mp4,172,19.472,1.531
Meridian_3840x2160_5994fps_HDR10.mp4,173,19.465,1.56
Meridian_3840x2160_5994fps_HDR10.mp4,174,19.463,1.398
Meridian_3840x2160_5994fps_HDR10.mp4,175,19.508,1.49
Meridian_3840x2160_5994fps_HDR10.mp4,176,19.499,1.604
Meridian_3840x2160_5994fps_HDR10.mp4,177,19.508,1.528
Meridian_3840x2160_5994fps_HDR10.mp4,178,19.513,1.576
