input_file,n,si,ti
Sparks_4096x2160_5994fps_HDR10.mp4,1192,39.193,13.269
Sparks_4096x2160_5994fps_HDR10.mp4,1193,40.976,12.692
Sparks_4096x2160_5994fps_HDR10.mp4,1194,41.549,10.461
Sparks_4096x2160_5994fps_HDR10.mp4,1195,42.22,5.464
Sparks_4096x2160_5994fps_HDR10.mp4,1196,40.939,7.698
Sparks_4096x2160_5994fps_HDR10.mp4,1197,40.572,11.119
Sparks_4096x2160_5994fps_HDR10.mp4,1198,39.327,12.245
Sparks_4096x2160_5994fps_HDR10.mp4,1199,39.759,12.933
Sparks_4096x2160_5994fps_HDR10.mp4,1200,39.627,13.286
Sparks_4096x2160_5994fps_HDR10.mp4,1201,40.301,12.769
Sparks_4096x2160_5994fps_HDR10.mp4,1202,40.773,10.493
Sparks_4096x2160_5994fps_HDR10.mp4,1203,41.627,6.331
Sparks_4096x2160_5994fps_HDR10.mp4,1204,41.13,3.873
Sparks_4096x2160_5994fps_HDR10.mp4,1205,41.181,9.078
Sparks_4096x2160_5994fps_HDR10.mp4,1206,40.176,11.674
Sparks_4096x2160_5994fps_HDR10.mp4,1207,40.473,12.431
Sparks_4096x2160_5994fps_HDR10.mp4,1208,40.259,12.827
Sparks_4096x2160_5994fps_HDR10.mp4,1209,41.216,13.558
Sparks_4096x2160_5994fps_HDR10.mp4,1210,40.229,14.257
Sparks_4096x2160_5994fps_HDR10.mp4,1211,40.461,14.11
Sparks_4096x2160_5994fps_HDR10.mp4,1212,40.57,13.598
Sparks_4096x2160_5994fps_HDR10.mp4,1213,41.829,13.026
Sparks_4096x2160_5994fps_HDR10.mp4,1214,41.568,12.17
Sparks_4096x2160_5994fps_HDR10.mp4,1215,42.31,10.198
Sparks_4096x2160_5994fps_HDR10.mp4,1216,41.537,8.915
Sparks_4096x2160_5994fps_HDR10.mp4,1217,41.356,12.096
Sparks_4096x2160_5994fps_HDR10.mp4,1218,40.643,13.606
Sparks_4096x2160_5994fps_HDR10.mp4,1219,40.997,13.219
Sparks_4096x2160_5994fps_HDR10.mp4,1220,41.395,11.877
Sparks_4096x2160_5994fps_HDR10.mp4,1221,42.342,9.6
Sparks_4096x2160_5994fps_HDR10.mp4,1222,41.809,7.791
Sparks_4096x2160_5994fps_HDR10.mp4,1223,42.005,7.132
Sparks_4096x2160_5994fps_HDR10.mp4,1224,41.052,9.23
Sparks_4096x2160_5994fps_HDR10.mp4,1225,40.783,12.084
Sparks_4096x2160_5994fps_HDR10.mp4,1226,39.103,13.221
Sparks_4096x2160_5994fps_HDR10.mp4,1227,38.958,13.443
Sparks_4096x2160_5994fps_HDR10.mp4,1228,38.941,13.273
Sparks_4096x2160_5994fps_HDR10.mp4,1229,40.504,12.556
Sparks_4096x2160_5994fps_HDR10.mp4,1230,40.351,10.685
Sparks_4096x2160_5994fps_HDR10.mp4,1231,40.891,8.694
Sparks_4096x2160_5994fps_HDR10.mp4,1232,40.555,8.273
Sparks_4096x2160_5994fps_HDR10.mp4,1233,41.122,9.633
Sparks_4096x2160_5994fps_HDR10.mp4,1234,40.213,10.682
Sparks_4096x2160_5994fps_HDR10.mp4,1235,40.341,11.651
Sparks_4096x2160_5994fps_HDR10.mp4,1236,39.974,12.309
Sparks_4096x2160_5994fps_HDR10.mp4,1237,41.083,12.225
Sparks_4096x2160_5994fps_HDR10.mp4,1238,40.814,10.893
Sparks_4096x2160_5994fps_HDR10.mp4,1239,41.656,7.351
Sparks_4096x2160_5994fps_HDR10.mp4,1240,41.246,3.313
Sparks_4096x2160_5994fps_HDR10.mp4,1241,41.916,5.474
Sparks_4096x2160_5994fps_HDR10.mp4,1242,40.469,8.273
Sparks_4096x2160_5994fps_HDR10.mp4,1243,40.338,11.327
Sparks_4096x2160_5994fps_HDR10.mp4,1244,39.233,13.298
Sparks_4096x2160_5994fps_HDR10.mp4,1245,40.002,13.965
Sparks_4096x2160_5994fps_HDR10.mp4,1246,38.987,14.023
Sparks_4096x2160_5994fps_HDR10.mp4,1247,39.58,13.494
Sparks_4096x2160_5994fps_HDR10.mp4,1248,39.791,12.057
Sparks_4096x2160_5994fps_HDR10.mp4,1249,41.025,9.27
Sparks_4096x2160_5994fps_HDR10.mp4,1250,40.548,5.463
Sparks_4096x2160_5994fps_HDR10.mp4,1251,40.847,4.474
Sparks_4096x2160_5994fps_HDR10.mp4,1252,40.702,5.565
Sparks_4096x2160_5994fps_HDR10.mp4,1253,41.519,5.637
Sparks_4096x2160_5994fps_HDR10.mp4,1254,40.591,6.138
Sparks_4096x2160_5994fps_HDR10.mp4,1255,40.838,7.727
Sparks_4096x2160_5994fps_HDR10.mp4,1256,40.474,9.35
Sparks_4096x2160_5994fps_HDR10.mp4,1257,41.136,11.325
Sparks_4096x2160_5994fps_HDR10.mp4,1258,39.406,13.397
Sparks_4096x2160_5994fps_HDR10.mp4,1259,39.064,14.497
Sparks_4096x2160_5994fps_HDR10.mp4,1260,39.128,14.876
Sparks_4096x2160_5994fps_HDR10.mp4,1261,40.656,14.73
Sparks_4096x2160_5994fps_HDR10.mp4,1262,41.068,13.911
Sparks_4096x2160_5994fps_HDR10.mp4,1263,42.468,11.294
Sparks_4096x2160_5994fps_HDR10.mp4,1264,43.039,6.827
Sparks_4096x2160_5994fps_HDR10.mp4,1265,43.619,3.641
Sparks_4096x2160_5994fps_HDR10.mp4,1266,43.108,6.223
Sparks_4096x2160_5994fps_HDR10.mp4,1267,43.295,7.078
Sparks_4096x2160_5994fps_HDR10.mp4,1268,43.251,5.186
Sparks_4096x2160_5994fps_HDR10.mp4,1269,43.887,4.528
Sparks_4096x2160_5994fps_HDR10.mp4,1270,42.981,6.663
Sparks_4096x2160_5994fps_HDR10.mp4,1271,43.286,7.925
Sparks_4096x2160_5994fps_HDR10.mp4,1272,43.236,9.003
Sparks_4096x2160_5994fps_HDR10.mp4,1273,44.216,9.263
Sparks_4096x2160_5994fps_HDR10.mp4,1274,43.543,8.372
Sparks_4096x2160_5994fps_HDR10.mp4,1275,43.369,8.358
Sparks_4096x2160_5994fps_HDR10.mp4,1276,42.545,10.663
Sparks_4096x2160_5994fps_HDR10.mp4,1277,42.742,12.687
Sparks_4096x2160_5994fps_HDR10.mp4,1278,41.34,13.573
Sparks_4096x2160_5994fps_HDR10.mp4,1279,41.837,13.75
Sparks_4096x2160_5994fps_HDR10.mp4,1280,42.742,13.486
Sparks_4096x2160_5994fps_HDR10.mp4,1281,45.001,12.244
Sparks_4096x2160_5994fps_HDR10.mp4,1282,45.332,8.204
Sparks_4096x2160_5994fps_HDR10.mp4,1283,45.177,6.261
Sparks_4096x2160_5994fps_HDR10.mp4,1284,44.592,10.129
Sparks_4096x2160_5994fps_HDR10.mp4,1285,45.204,10.737
Sparks_4096x2160_5994fps_HDR10.mp4,1286,44.863,8.587
Sparks_4096x2160_5994fps_HDR10.mp4,1287,45.342,5.069
Sparks_4096x2160_5994fps_HDR10.mp4,1288,45.285,3.015
Sparks_4096x2160_5994fps_HDR10.mp4,1289,45.781,3.801
Sparks_4096x2160_5994fps_HDR10.mp4,1290,45.116,6.389
Sparks_4096x2160_5994fps_HDR10.mp4,1291,45.464,7.135
Sparks_4096x2160_5994fps_HDR10.mp4,1292,45.293,6.448
Sparks_4096x2160_5994fps_HDR10.mp4,1293,46.05,5.769
Sparks_4096x2160_5994fps_HDR10.mp4,1294,44.959,5.945
Sparks_4096x2160_5994fps_HDR10.mp4,1295,44.679,8.85
Sparks_4096x2160_5994fps_HDR10.mp4,1296,44.123,12.189
Sparks_4096x2160_5994fps_HDR10.mp4,1297,44.868,14.094
Sparks_4096x2160_5994fps_HDR10.mp4,1298,44.321,14.52
Sparks_4096x2160_5994fps_HDR10.mp4,1299,45.438,13.111
Sparks_4096x2160_5994fps_HDR10.mp4,1300,46.35,6.955
Sparks_4096x2160_5994fps_HDR10.mp4,1301,45.968,8.26
Sparks_4096x2160_5994fps_HDR10.mp4,1302,42.629,14.895
Sparks_4096x2160_5994fps_HDR10.mp4,1303,41.521,16.377
Sparks_4096x2160_5994fps_HDR10.mp4,1304,40.294,16.651
Sparks_4096x2160_5994fps_HDR10.mp4,1305,41.682,16.434
Sparks_4096x2160_5994fps_HDR10.mp4,1306,41.555,15.745
Sparks_4096x2160_5994fps_HDR10.mp4,1307,42.892,14.041
Sparks_4096x2160_5994fps_HDR10.mp4,1308,43.321,11.727
Sparks_4096x2160_5994fps_HDR10.mp4,1309,44.307,9.618
Sparks_4096x2160_5994fps_HDR10.mp4,1310,44.043,8.266
Sparks_4096x2160_5994fps_HDR10.mp4,1311,44.504,7.189
Sparks_4096x2160_5994fps_HDR10.mp4,1312,44.321,6.386
Sparks_4096x2160_5994fps_HDR10.mp4,1313,45.06,5.532
Sparks_4096x2160_5994fps_HDR10.mp4,1314,43.907,7.61
Sparks_4096x2160_5994fps_HDR10.mp4,1315,43.338,12.061
Sparks_4096x2160_5994fps_HDR10.mp4,1316,42.504,14.14
Sparks_4096x2160_5994fps_HDR10.mp4,1317,43.771,14.422
Sparks_4096x2160_5994fps_HDR10.mp4,1318,43.471,13.789
Sparks_4096x2160_5994fps_HDR10.mp4,1319,44.802,12.45
Sparks_4096x2160_5994fps_HDR10.mp4,1320,45.229,10.875
Sparks_4096x2160_5994fps_HDR10.mp4,1321,44.264,11.361
Sparks_4096x2160_5994fps_HDR10.mp4,1322,42.732,13.62
Sparks_4096x2160_5994fps_HDR10.mp4,1323,42.339,15.313
Sparks_4096x2160_5994fps_HDR10.mp4,1324,41.897,15.989
Sparks_4096x2160_5994fps_HDR10.mp4,1325,43.883,16.139
Sparks_4096x2160_5994fps_HDR10.mp4,1326,44.57,15.566
Sparks_4096x2160_5994fps_HDR10.mp4,1327,46.218,13.641
Sparks_4096x2160_5994fps_HDR10.mp4,1328,45.461,12.59
Sparks_4096x2160_5994fps_HDR10.mp4,1329,44.881,14.795
Sparks_4096x2160_5994fps_HDR10.mp4,1330,43.269,15.507
Sparks_4096x2160_5994fps_HDR10.mp4,1331,43.012,14.937
Sparks_4096x2160_5994fps_HDR10.mp4,1332,42.301,13.978
Sparks_4096x2160_5994fps_HDR10.mp4,1333,43.005,13.697
Sparks_4096x2160_5994fps_HDR10.mp4,1334,42.148,13.738
Sparks_4096x2160_5994fps_HDR10.mp4,1335,42.62,13.452
Sparks_4096x2160_5994fps_HDR10.mp4,1336,42.556,12.97
Sparks_4096x2160_5994fps_HDR10.mp4,1337,43.436,12.55
Sparks_4096x2160_5994fps_HDR10.mp4,1338,43.32,11.423
Sparks_4096x2160_5994fps_HDR10.mp4,1339,44.123,8.798
Sparks_4096x2160_5994fps_HDR10.mp4,1340,43.345,8.986
Sparks_4096x2160_5994fps_HDR10.mp4,1341,43.156,13.576
Sparks_4096x2160_5994fps_HDR10.mp4,1342,41.822,15.542
Sparks_4096x2160_5994fps_HDR10.mp4,1343,41.908,16.073
Sparks_4096x2160_5994fps_HDR10.mp4,1344,42.422,16.112
Sparks_4096x2160_5994fps_HDR10.mp4,1345,44.416,15.588
Sparks_4096x2160_5994fps_HDR10.mp4,1346,45.212,12.991
Sparks_4096x2160_5994fps_HDR10.mp4,1347,46.29,6.178
Sparks_4096x2160_5994fps_HDR10.mp4,1348,45.683,6.514
Sparks_4096x2160_5994fps_HDR10.mp4,1349,45.593,10.635
Sparks_4096x2160_5994fps_HDR10.mp4,1350,45.281,10.721
Sparks_4096x2160_5994fps_HDR10.mp4,1351,45.772,8.528
Sparks_4096x2160_5994fps_HDR10.mp4,1352,45.789,6.82
Sparks_4096x2160_5994fps_HDR10.mp4,1353,46.387,6.904
Sparks_4096x2160_5994fps_HDR10.mp4,1354,45.315,9.186
Sparks_4096x2160_5994fps_HDR10.mp4,1355,45.327,11.36
Sparks_4096x2160_5994fps_HDR10.mp4,1356,44.784,12.292
Sparks_4096x2160_5994fps_HDR10.mp4,1357,45.806,11.268
Sparks_4096x2160_5994fps_HDR10.mp4,1358,45.238,7.183
Sparks_4096x2160_5994fps_HDR10.mp4,1359,45.439,3.805
Sparks_4096x2160_5994fps_HDR10.mp4,1360,44.833,9.091
Sparks_4096x2160_5994fps_HDR10.mp4,1361,45.365,12.526
Sparks_4096x2160_5994fps_HDR10.mp4,1362,44.795,13.742
Sparks_4096x2160_5994fps_HDR10.mp4,1363,45.441,12.959
Sparks_4096x2160_5994fps_HDR10.mp4,1364,45.917,10.082
Sparks_4096x2160_5994fps_HDR10.mp4,1365,46.941,5.548
Sparks_4096x2160_5994fps_HDR10.mp4,1366,46.354,3.867
Sparks_4096x2160_5994fps_HDR10.mp4,1367,46.555,7.458
Sparks_4096x2160_5994fps_HDR10.mp4,1368,46.273,9.646
Sparks_4096x2160_5994fps_HDR10.mp4,1369,46.996,9.438
Sparks_4096x2160_5994fps_HDR10.mp4,1370,46.199,9.742
Sparks_4096x2160_5994fps_HDR10.mp4,1371,46.042,11.849
Sparks_4096x2160_5994fps_HDR10.mp4,1372,45.808,13.258
Sparks_4096x2160_5994fps_HDR10.mp4,1373,46.782,14.019
Sparks_4096x2160_5994fps_HDR10.mp4,1374,46.251,13.935
Sparks_4096x2160_5994fps_HDR10.mp4,1375,46.779,13.061
Sparks_4096x2160_5994fps_HDR10.mp4,1376,46.648,12.929
Sparks_4096x2160_5994fps_HDR10.mp4,1377,47.345,11.559
Sparks_4096x2160_5994fps_HDR10.mp4,1378,45.618,11.466
Sparks_4096x2160_5994fps_HDR10.mp4,1379,45.082,12.69
Sparks_4096x2160_5994fps_HDR10.mp4,1380,44.083,14.022
Sparks_4096x2160_5994fps_HDR10.mp4,1381,44.623,15.565
Sparks_4096x2160_5994fps_HDR10.mp4,1382,43.933,15.721
Sparks_4096x2160_5994fps_HDR10.mp4,1383,44.563,14.899
Sparks_4096x2160_5994fps_HDR10.mp4,1384,44.864,13.41
Sparks_4096x2160_5994fps_HDR10.mp4,1385,46.165,10.417
Sparks_4096x2160_5994fps_HDR10.mp4,1386,45.579,5.907
Sparks_4096x2160_5994fps_HDR10.mp4,1387,44.836,8.658
Sparks_4096x2160_5994fps_HDR10.mp4,1388,43.962,13.068
Sparks_4096x2160_5994fps_HDR10.mp4,1389,44.05,15.385
Sparks_4096x2160_5994fps_HDR10.mp4,1390,43.397,16.483
Sparks_4096x2160_5994fps_HDR10.mp4,1391,44.429,16.417
Sparks_4096x2160_5994fps_HDR10.mp4,1392,45.311,15.771
Sparks_4096x2160_5994fps_HDR10.mp4,1393,47.18,13.973
Sparks_4096x2160_5994fps_HDR10.mp4,1394,47.355,10.327
Sparks_4096x2160_5994fps_HDR10.mp4,1395,47.833,5.517
Sparks_4096x2160_5994fps_HDR10.mp4,1396,47.184,7.917
Sparks_4096x2160_5994fps_HDR10.mp4,1397,47.402,10.174
Sparks_4096x2160_5994fps_HDR10.mp4,1398,46.376,10.858
Sparks_4096x2160_5994fps_HDR10.mp4,1399,46.884,10.609
Sparks_4096x2160_5994fps_HDR10.mp4,1400,46.749,9.018
Sparks_4096x2160_5994fps_HDR10.mp4,1401,47.679,7.345
Sparks_4096x2160_5994fps_HDR10.mp4,1402,47.032,5.76
Sparks_4096x2160_5994fps_HDR10.mp4,1403,47.229,4.995
Sparks_4096x2160_5994fps_HDR10.mp4,1404,47.015,7.42
Sparks_4096x2160_5994fps_HDR10.mp4,1405,47.763,9.009
Sparks_4096x2160_5994fps_HDR10.mp4,1406,47.321,8.691
Sparks_4096x2160_5994fps_HDR10.mp4,1407,47.752,8.179
Sparks_4096x2160_5994fps_HDR10.mp4,1408,47.722,7.482
Sparks_4096x2160_5994fps_HDR10.mp4,1409,48.533,6.481
Sparks_4096x2160_5994fps_HDR10.mp4,1410,47.413,8.765
Sparks_4096x2160_5994fps_HDR10.mp4,1411,47.11,12.634
Sparks_4096x2160_5994fps_HDR10.mp4,1412,46.363,15.679
Sparks_4096x2160_5994fps_HDR10.mp4,1413,47.077,17.215
Sparks_4096x2160_5994fps_HDR10.mp4,1414,46.004,17.053
Sparks_4096x2160_5994fps_HDR10.mp4,1415,46.036,15.666
Sparks_4096x2160_5994fps_HDR10.mp4,1416,45.775,14.755
Sparks_4096x2160_5994fps_HDR10.mp4,1417,46.513,15.884
Sparks_4096x2160_5994fps_HDR10.mp4,1418,46.706,16.673
Sparks_4096x2160_5994fps_HDR10.mp4,1419,47.988,16.238
Sparks_4096x2160_5994fps_HDR10.mp4,1420,49.306,14.505
Sparks_4096x2160_5994fps_HDR10.mp4,1421,51.209,10.824
Sparks_4096x2160_5994fps_HDR10.mp4,1422,50.573,8.551
Sparks_4096x2160_5994fps_HDR10.mp4,1423,49.908,12.181
Sparks_4096x2160_5994fps_HDR10.mp4,1424,48.334,16.231
Sparks_4096x2160_5994fps_HDR10.mp4,1425,47.967,18.017
Sparks_4096x2160_5994fps_HDR10.mp4,1426,47.724,18.397
Sparks_4096x2160_5994fps_HDR10.mp4,1427,49.123,17.025
Sparks_4096x2160_5994fps_HDR10.mp4,1428,49.731,13.68
Sparks_4096x2160_5994fps_HDR10.mp4,1429,51.015,9.793
Sparks_4096x2160_5994fps_HDR10.mp4,1430,50.496,6.044
Sparks_4096x2160_5994fps_HDR10.mp4,1431,50.703,7.488
Sparks_4096x2160_5994fps_HDR10.mp4,1432,50.398,11.013
Sparks_4096x2160_5994fps_HDR10.mp4,1433,51.073,12.755
Sparks_4096x2160_5994fps_HDR10.mp4,1434,50.78,12.713
Sparks_4096x2160_5994fps_HDR10.mp4,1435,51.033,12.038
Sparks_4096x2160_5994fps_HDR10.mp4,1436,50.897,12.58
Sparks_4096x2160_5994fps_HDR10.mp4,1437,51.341,12.75
Sparks_4096x2160_5994fps_HDR10.mp4,1438,51.187,11.088
Sparks_4096x2160_5994fps_HDR10.mp4,1439,51.68,8.761
Sparks_4096x2160_5994fps_HDR10.mp4,1440,51.793,6.288
Sparks_4096x2160_5994fps_HDR10.mp4,1441,51.838,6.754
Sparks_4096x2160_5994fps_HDR10.mp4,1442,51.139,8.853
Sparks_4096x2160_5994fps_HDR10.mp4,1443,51.13,10.635
Sparks_4096x2160_5994fps_HDR10.mp4,1444,50.521,11.979
Sparks_4096x2160_5994fps_HDR10.mp4,1445,51.322,12.419
Sparks_4096x2160_5994fps_HDR10.mp4,1446,50.766,12.733
Sparks_4096x2160_5994fps_HDR10.mp4,1447,51.261,11.699
Sparks_4096x2160_5994fps_HDR10.mp4,1448,51.177,9.245
Sparks_4096x2160_5994fps_HDR10.mp4,1449,51.834,5.588
Sparks_4096x2160_5994fps_HDR10.mp4,1450,51.196,3.91
Sparks_4096x2160_5994fps_HDR10.mp4,1451,51.352,6.496
Sparks_4096x2160_5994fps_HDR10.mp4,1452,50.809,10.757
Sparks_4096x2160_5994fps_HDR10.mp4,1453,51.109,13.058
Sparks_4096x2160_5994fps_HDR10.mp4,1454,50.531,12.792
Sparks_4096x2160_5994fps_HDR10.mp4,1455,50.873,11.061
Sparks_4096x2160_5994fps_HDR10.mp4,1456,50.885,9.289
Sparks_4096x2160_5994fps_HDR10.mp4,1457,51.471,7.507
Sparks_4096x2160_5994fps_HDR10.mp4,1458,51.12,6.01
Sparks_4096x2160_5994fps_HDR10.mp4,1459,51.266,6.122
Sparks_4096x2160_5994fps_HDR10.mp4,1460,51.106,7.27
Sparks_4096x2160_5994fps_HDR10.mp4,1461,51.779,6.178
Sparks_4096x2160_5994fps_HDR10.mp4,1462,51.088,7.418
Sparks_4096x2160_5994fps_HDR10.mp4,1463,51.205,10.435
Sparks_4096x2160_5994fps_HDR10.mp4,1464,51.164,11.817
Sparks_4096x2160_5994fps_HDR10.mp4,1465,52.286,11.176
Sparks_4096x2160_5994fps_HDR10.mp4,1466,51.732,8.727
Sparks_4096x2160_5994fps_HDR10.mp4,1467,51.755,9.339
Sparks_4096x2160_5994fps_HDR10.mp4,1468,51.091,13.377
Sparks_4096x2160_5994fps_HDR10.mp4,1469,51.675,14.828
Sparks_4096x2160_5994fps_HDR10.mp4,1470,51.469,13.058
Sparks_4096x2160_5994fps_HDR10.mp4,1471,51.982,9.236
Sparks_4096x2160_5994fps_HDR10.mp4,1472,51.809,7.22
Sparks_4096x2160_5994fps_HDR10.mp4,1473,52.586,7.478
Sparks_4096x2160_5994fps_HDR10.mp4,1474,51.936,6.603
Sparks_4096x2160_5994fps_HDR10.mp4,1475,52.147,6.656
Sparks_4096x2160_5994fps_HDR10.mp4,1476,51.584,8.994
Sparks_4096x2160_5994fps_HDR10.mp4,1477,51.779,11.806
Sparks_4096x2160_5994fps_HDR10.mp4,1478,50.399,13.669
Sparks_4096x2160_5994fps_HDR10.mp4,1479,50.44,14.485
Sparks_4096x2160_5994fps_HDR10.mp4,1480,50.135,14.629
Sparks_4096x2160_5994fps_HDR10.mp4,1481,50.865,15.482
Sparks_4096x2160_5994fps_HDR10.mp4,1482,49.124,16.127
Sparks_4096x2160_5994fps_HDR10.mp4,1483,49.514,16.28
Sparks_4096x2160_5994fps_HDR10.mp4,1484,49.475,16.372
Sparks_4096x2160_5994fps_HDR10.mp4,1485,2.763,50.717
Sparks_4096x2160_5994fps_HDR10.mp4,1486,2.83,10.556
Sparks_4096x2160_5994fps_HDR10.mp4,1487,2.876,11.392
Sparks_4096x2160_5994fps_HDR10.mp4,1488,2.986,11.951
Sparks_4096x2160_5994fps_HDR10.mp4,1489,3.071,12.398
Sparks_4096x2160_5994fps_HDR10.mp4,1490,3.018,12.328
Sparks_4096x2160_5994fps_HDR10.mp4,1491,2.907,11.601
Sparks_4096x2160_5994fps_HDR10.mp4,1492,2.814,11.253
Sparks_4096x2160_5994fps_HDR10.mp4,1493,2.689,10.528
Sparks_4096x2160_5994fps_HDR10.mp4,1494,2.542,9.729
Sparks_4096x2160_5994fps_HDR10.mp4,1495,2.463,9.12
Sparks_4096x2160_5994fps_HDR10.mp4,1496,2.503,9.257
Sparks_4096x2160_5994fps_HDR10.mp4,1497,2.58,9.732
Sparks_4096x2160_5994fps_HDR10.mp4,1498,2.48,10.044
Sparks_4096x2160_5994fps_HDR10.mp4,1499,2.387,9.793
Sparks_4096x2160_5994fps_HDR10.mp4,1500,2.391,9.832
Sparks_4096x2160_5994fps_HDR10.mp4,1501,2.455,9.672
Sparks_4096x2160_5994fps_HDR10.mp4,1502,2.356,9.109
Sparks_4096x2160_5994fps_HDR10.mp4,1503,2.322,9.169
Sparks_4096x2160_5994fps_HDR10.mp4,1504,2.369,8.857
Sparks_4096x2160_5994fps_HDR10.mp4,1505,2.428,8.687
Sparks_4096x2160_5994fps_HDR10.mp4,1506,2.296,9.185
Sparks_4096x2160_5994fps_HDR10.mp4,1507,2.216,9.832
Sparks_4096x2160_5994fps_HDR10.mp4,1508,2.271,10.306
Sparks_4096x2160_5994fps_HDR10.mp4,1509,2.373,10.605
Sparks_4096x2160_5994fps_HDR10.mp4,1510,2.38,10.066
Sparks_4096x2160_5994fps_HDR10.mp4,1511,2.484,8.85
Sparks_4096x2160_5994fps_HDR10.mp4,1512,2.711,7.905
Sparks_4096x2160_5994fps_HDR10.mp4,1513,2.846,7.6
Sparks_4096x2160_5994fps_HDR10.mp4,1514,2.797,7.736
Sparks_4096x2160_5994fps_HDR10.mp4,1515,2.736,7.802
Sparks_4096x2160_5994fps_HDR10.mp4,1516,2.691,7.69
Sparks_4096x2160_5994fps_HDR10.mp4,1517,2.743,7.566
Sparks_4096x2160_5994fps_HDR10.mp4,1518,2.708,8.631
Sparks_4096x2160_5994fps_HDR10.mp4,1519,2.73,8.946
Sparks_4096x2160_5994fps_HDR10.mp4,1520,2.895,8.637
Sparks_4096x2160_5994fps_HDR10.mp4,1521,2.93,7.858
Sparks_4096x2160_5994fps_HDR10.mp4,1522,2.875,7.66
Sparks_4096x2160_5994fps_HDR10.mp4,1523,2.894,9.652
Sparks_4096x2160_5994fps_HDR10.mp4,1524,3.011,11.452
Sparks_4096x2160_5994fps_HDR10.mp4,1525,3.26,11.155
Sparks_4096x2160_5994fps_HDR10.mp4,1526,3.421,11.225
Sparks_4096x2160_5994fps_HDR10.mp4,1527,3.806,11.9
Sparks_4096x2160_5994fps_HDR10.mp4,1528,4.078,9.896
Sparks_4096x2160_5994fps_HDR10.mp4,1529,4.138,8.42
Sparks_4096x2160_5994fps_HDR10.mp4,1530,4.242,9.34
Sparks_4096x2160_5994fps_HDR10.mp4,1531,4.365,11.55
Sparks_4096x2160_5994fps_HDR10.mp4,1532,4.739,12.97
Sparks_4096x2160_5994fps_HDR10.mp4,1533,4.979,13.223
Sparks_4096x2160_5994fps_HDR10.mp4,1534,5.435,12.942
Sparks_4096x2160_5994fps_HDR10.mp4,1535,5.957,12.755
Sparks_4096x2160_5994fps_HDR10.mp4,1536,6.585,12.806
Sparks_4096x2160_5994fps_HDR10.mp4,1537,6.931,13.214
Sparks_4096x2160_5994fps_HDR10.mp4,1538,7.385,14.17
Sparks_4096x2160_5994fps_HDR10.mp4,1539,7.531,14.689
Sparks_4096x2160_5994fps_HDR10.mp4,1540,7.702,15.697
Sparks_4096x2160_5994fps_HDR10.mp4,1541,7.669,15.12
Sparks_4096x2160_5994fps_HDR10.mp4,1542,7.312,14.447
Sparks_4096x2160_5994fps_HDR10.mp4,1543,7.194,13.066
Sparks_4096x2160_5994fps_HDR10.mp4,1544,7.26,13.64
Sparks_4096x2160_5994fps_HDR10.mp4,1545,7.413,13.632
Sparks_4096x2160_5994fps_HDR10.mp4,1546,7.434,12.106
Sparks_4096x2160_5994fps_HDR10.mp4,1547,7.239,11.033
Sparks_4096x2160_5994fps_HDR10.mp4,1548,7.077,11.328
Sparks_4096x2160_5994fps_HDR10.mp4,1549,6.879,10.561
Sparks_4096x2160_5994fps_HDR10.mp4,1550,6.378,11.442
Sparks_4096x2160_5994fps_HDR10.mp4,1551,6.132,12.858
Sparks_4096x2160_5994fps_HDR10.mp4,1552,5.876,13.721
Sparks_4096x2160_5994fps_HDR10.mp4,1553,5.698,14.662
Sparks_4096x2160_5994fps_HDR10.mp4,1554,5.385,14.426
Sparks_4096x2160_5994fps_HDR10.mp4,1555,5.416,13.991
Sparks_4096x2160_5994fps_HDR10.mp4,1556,5.347,14.492
Sparks_4096x2160_5994fps_HDR10.mp4,1557,5.376,14.632
Sparks_4096x2160_5994fps_HDR10.mp4,1558,5.249,15.584
Sparks_4096x2160_5994fps_HDR10.mp4,1559,5.076,14.953
Sparks_4096x2160_5994fps_HDR10.mp4,1560,5.044,14.414
Sparks_4096x2160_5994fps_HDR10.mp4,1561,5.146,16.562
Sparks_4096x2160_5994fps_HDR10.mp4,1562,5.425,17.123
Sparks_4096x2160_5994fps_HDR10.mp4,1563,5.585,14.672
Sparks_4096x2160_5994fps_HDR10.mp4,1564,5.604,13.385
Sparks_4096x2160_5994fps_HDR10.mp4,1565,5.529,12.636
Sparks_4096x2160_5994fps_HDR10.mp4,1566,5.688,12.569
Sparks_4096x2160_5994fps_HDR10.mp4,1567,5.844,12.493
Sparks_4096x2160_5994fps_HDR10.mp4,1568,5.86,12.245
Sparks_4096x2160_5994fps_HDR10.mp4,1569,5.877,12.635
Sparks_4096x2160_5994fps_HDR10.mp4,1570,6.162,13.547
Sparks_4096x2160_5994fps_HDR10.mp4,1571,6.426,13.739
Sparks_4096x2160_5994fps_HDR10.mp4,1572,6.625,13.831
Sparks_4096x2160_5994fps_HDR10.mp4,1573,6.814,12.78
Sparks_4096x2160_5994fps_HDR10.mp4,1574,7.009,12.337
Sparks_4096x2160_5994fps_HDR10.mp4,1575,6.998,13.229
Sparks_4096x2160_5994fps_HDR10.mp4,1576,6.687,13.797
Sparks_4096x2160_5994fps_HDR10.mp4,1577,6.455,12.903
Sparks_4096x2160_5994fps_HDR10.mp4,1578,6.35,13.124
Sparks_4096x2160_5994fps_HDR10.mp4,1579,6.414,12.941
