input_file,si,ti,n
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,59.354,10.854,1456
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.04,8.774,1457
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,59.629,7.026,1458
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,59.799,7.157,1459
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,59.613,8.497,1460
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.4,7.223,1461
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,59.593,8.67,1462
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,59.729,12.192,1463
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,59.682,13.805,1464
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.991,13.056,1465
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.345,10.199,1466
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.369,10.912,1467
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,59.596,15.626,1468
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.278,17.321,1469
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.037,15.254,1470
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.636,10.791,1471
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.435,8.44,1472
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,61.343,8.74,1473
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.583,7.72,1474
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.829,7.781,1475
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.172,10.509,1476
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,60.4,13.793,1477
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,58.788,15.967,1478
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,58.835,16.919,1479
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,58.48,17.088,1480
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,59.332,18.084,1481
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,57.3,18.836,1482
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,57.755,19.015,1483
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,57.71,19.123,1484
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.271,59.228,1485
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.354,12.333,1486
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.407,13.309,1487
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.532,13.962,1488
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.626,14.484,1489
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.568,14.401,1490
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.444,13.553,1491
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.337,13.147,1492
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.199,12.301,1493
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.038,11.368,1494
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.953,10.657,1495
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.998,10.817,1496
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.085,11.371,1497
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.975,11.736,1498
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.875,11.443,1499
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.878,11.488,1500
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.947,11.302,1501
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.837,10.645,1502
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.802,10.715,1503
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.853,10.35,1504
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.92,10.152,1505
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.772,10.733,1506
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.687,11.489,1507
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.746,12.042,1508
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.859,12.39,1509
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.865,11.761,1510
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,2.985,10.342,1511
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.238,9.24,1512
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.39,8.884,1513
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.333,9.043,1514
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.267,9.119,1515
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.214,8.988,1516
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.273,8.844,1517
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.233,10.086,1518
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.261,10.455,1519
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.446,10.094,1520
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.485,9.185,1521
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.422,8.954,1522
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.445,11.279,1523
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.576,13.38,1524
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,3.858,13.032,1525
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.039,13.114,1526
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.482,13.902,1527
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.792,11.564,1528
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.861,9.841,1529
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.978,10.914,1530
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.121,13.494,1531
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.55,15.152,1532
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.829,15.447,1533
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.355,15.118,1534
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.961,14.901,1535
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.69,14.961,1536
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.095,15.436,1537
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.621,16.552,1538
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.791,17.158,1539
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.991,18.335,1540
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.955,17.662,1541
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.54,16.876,1542
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.404,15.263,1543
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.48,15.934,1544
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.66,15.925,1545
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.683,14.142,1546
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.456,12.89,1547
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.268,13.235,1548
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.04,12.34,1549
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.453,13.368,1550
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.17,15.02,1551
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.873,16.028,1552
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.668,17.127,1553
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.303,16.851,1554
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.341,16.344,1555
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.26,16.929,1556
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.296,17.092,1557
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.149,18.203,1558
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.949,17.466,1559
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.912,16.838,1560
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.009,19.346,1561
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.341,20.0,1562
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.528,17.138,1563
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.55,15.637,1564
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.461,14.762,1565
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.647,14.683,1566
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.828,14.595,1567
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.847,14.305,1568
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.869,14.761,1569
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.196,15.825,1570
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.501,16.049,1571
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.733,16.157,1572
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.955,14.929,1573
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.181,14.412,1574
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.169,15.454,1575
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.808,16.117,1576
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.539,15.074,1577
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.416,15.331,1578
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.491,15.117,1579
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.507,14.997,1580
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.587,14.762,1581
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.655,14.356,1582
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.803,13.789,1583
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.738,13.705,1584
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.665,14.129,1585
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.429,15.079,1586
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.387,16.359,1587
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.384,16.679,1588
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.459,15.99,1589
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.376,14.49,1590
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.248,14.248,1591
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.193,12.838,1592
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.181,12.46,1593
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.911,11.671,1594
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.758,12.126,1595
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.98,11.495,1596
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.365,11.863,1597
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.44,11.98,1598
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.451,12.746,1599
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.445,13.52,1600
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.488,14.406,1601
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.318,15.083,1602
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.084,15.829,1603
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.889,15.598,1604
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.757,14.323,1605
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.749,15.101,1606
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.674,17.711,1607
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.662,19.822,1608
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.733,21.343,1609
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.551,21.151,1610
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.793,21.761,1611
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.996,22.454,1612
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.033,22.24,1613
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.912,22.297,1614
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.811,21.933,1615
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.773,21.189,1616
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.749,19.878,1617
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.661,19.097,1618
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.022,19.882,1619
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.969,21.499,1620
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.219,21.592,1621
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.311,22.235,1622
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.679,21.154,1623
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.38,20.335,1624
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.6,19.876,1625
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.546,16.108,1626
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.784,16.964,1627
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.47,16.102,1628
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.185,17.192,1629
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.632,19.518,1630
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.248,20.869,1631
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.439,23.267,1632
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.446,23.909,1633
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.548,24.283,1634
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.604,24.641,1635
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.649,23.974,1636
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.889,22.457,1637
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.658,23.243,1638
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.342,21.62,1639
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.069,18.009,1640
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.951,17.809,1641
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.505,17.284,1642
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.441,17.313,1643
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.504,16.828,1644
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.309,15.309,1645
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.176,13.67,1646
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.135,12.078,1647
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.274,10.969,1648
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.457,10.469,1649
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.942,11.235,1650
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.384,15.911,1651
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.43,17.848,1652
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.436,16.703,1653
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.118,17.114,1654
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.902,16.672,1655
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.053,15.607,1656
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.969,15.259,1657
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.066,13.637,1658
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.93,12.466,1659
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.763,11.328,1660
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.484,12.034,1661
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.061,12.108,1662
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.764,11.76,1663
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.75,10.661,1664
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.822,9.986,1665
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.89,9.805,1666
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.822,9.606,1667
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.651,9.522,1668
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.692,9.488,1669
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.725,9.67,1670
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.611,9.779,1671
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.827,9.217,1672
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,4.944,8.861,1673
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.257,8.104,1674
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.448,8.785,1675
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.41,8.848,1676
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.628,8.803,1677
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.804,9.166,1678
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,5.978,10.856,1679
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.13,10.499,1680
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.231,11.265,1681
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.169,12.994,1682
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.275,12.78,1683
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.567,13.153,1684
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.007,15.005,1685
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.314,14.244,1686
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.173,13.084,1687
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.135,13.446,1688
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.136,13.094,1689
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.045,12.455,1690
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.97,12.794,1691
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,6.87,13.142,1692
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.201,13.07,1693
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.404,13.048,1694
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.649,13.353,1695
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.091,12.581,1696
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.399,12.449,1697
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.687,13.047,1698
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.957,14.384,1699
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.895,14.467,1700
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.945,14.586,1701
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.311,14.281,1702
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.984,14.661,1703
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.045,15.086,1704
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.068,15.144,1705
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.396,14.484,1706
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.591,13.816,1707
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.305,13.812,1708
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.161,13.703,1709
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.035,13.868,1710
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,9.072,14.56,1711
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.766,14.712,1712
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.42,15.263,1713
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.288,15.758,1714
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.267,16.368,1715
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.531,17.888,1716
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.37,17.679,1717
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.26,17.26,1718
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.061,17.11,1719
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.044,16.891,1720
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.193,16.892,1721
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.503,16.56,1722
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.324,16.359,1723
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.031,15.453,1724
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.94,16.096,1725
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.939,16.146,1726
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.766,15.694,1727
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.63,16.035,1728
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.774,16.258,1729
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,8.148,16.439,1730
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.834,14.575,1731
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.559,12.494,1732
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.355,12.865,1733
/Volumes/Data/Netflix/Sparks_4096x2160_5994fps_HDR10.mp4,7.242,13.212,1734
