input_file,n,si,ti
Sparks_4096x2160_5994fps_SDR.mp4,366,17.736,0.54
Sparks_4096x2160_5994fps_SDR.mp4,367,17.745,0.669
Sparks_4096x2160_5994fps_SDR.mp4,368,17.772,0.659
Sparks_4096x2160_5994fps_SDR.mp4,369,17.945,0.588
Sparks_4096x2160_5994fps_SDR.mp4,370,17.948,0.766
Sparks_4096x2160_5994fps_SDR.mp4,371,17.982,0.75
Sparks_4096x2160_5994fps_SDR.mp4,372,18.16,0.66
Sparks_4096x2160_5994fps_SDR.mp4,373,18.148,0.802
Sparks_4096x2160_5994fps_SDR.mp4,374,18.198,0.814
Sparks_4096x2160_5994fps_SDR.mp4,375,18.381,0.698
Sparks_4096x2160_5994fps_SDR.mp4,376,18.371,0.714
Sparks_4096x2160_5994fps_SDR.mp4,377,18.41,0.788
Sparks_4096x2160_5994fps_SDR.mp4,378,18.577,0.719
Sparks_4096x2160_5994fps_SDR.mp4,379,18.573,0.759
Sparks_4096x2160_5994fps_SDR.mp4,380,18.623,0.745
Sparks_4096x2160_5994fps_SDR.mp4,381,18.787,0.689
Sparks_4096x2160_5994fps_SDR.mp4,382,18.777,0.881
Sparks_4096x2160_5994fps_SDR.mp4,383,18.806,0.892
Sparks_4096x2160_5994fps_SDR.mp4,384,19.004,0.85
Sparks_4096x2160_5994fps_SDR.mp4,385,18.969,0.798
Sparks_4096x2160_5994fps_SDR.mp4,386,19.046,0.878
Sparks_4096x2160_5994fps_SDR.mp4,387,19.206,0.696
Sparks_4096x2160_5994fps_SDR.mp4,388,19.181,0.794
Sparks_4096x2160_5994fps_SDR.mp4,389,19.239,0.881
Sparks_4096x2160_5994fps_SDR.mp4,390,19.391,0.669
Sparks_4096x2160_5994fps_SDR.mp4,391,19.395,0.74
Sparks_4096x2160_5994fps_SDR.mp4,392,19.429,0.808
Sparks_4096x2160_5994fps_SDR.mp4,393,19.591,0.651
Sparks_4096x2160_5994fps_SDR.mp4,394,19.551,0.783
Sparks_4096x2160_5994fps_SDR.mp4,395,19.626,0.886
Sparks_4096x2160_5994fps_SDR.mp4,396,19.781,0.864
Sparks_4096x2160_5994fps_SDR.mp4,397,19.727,1.035
Sparks_4096x2160_5994fps_SDR.mp4,398,19.799,1.035
Sparks_4096x2160_5994fps_SDR.mp4,399,19.973,0.813
Sparks_4096x2160_5994fps_SDR.mp4,400,19.919,1.125
Sparks_4096x2160_5994fps_SDR.mp4,401,19.987,0.848
Sparks_4096x2160_5994fps_SDR.mp4,402,20.166,0.795
Sparks_4096x2160_5994fps_SDR.mp4,403,20.089,1.004
Sparks_4096x2160_5994fps_SDR.mp4,404,20.116,1.168
Sparks_4096x2160_5994fps_SDR.mp4,405,20.347,1.052
Sparks_4096x2160_5994fps_SDR.mp4,406,20.297,0.986
Sparks_4096x2160_5994fps_SDR.mp4,407,20.313,1.089
Sparks_4096x2160_5994fps_SDR.mp4,408,20.508,0.953
Sparks_4096x2160_5994fps_SDR.mp4,409,20.428,1.051
Sparks_4096x2160_5994fps_SDR.mp4,410,20.469,0.96
